Order_ID,Latitude_c,Longitude_c,Eco_c,Soil_pH,Soil_salinity,Clay_silt_c,Soil_carbon_service,OM_decomposition_service,Water_regulation_service,Soil_stability_service,Nutrient_service,Pathogen_control,Richness_bacteria,Fungi_18s_richness,Invertebrate_18s_richness,Protist_18s_richness,Ectomycorrhizal_18s_richness,Arbuscular_mycorrhizal_18s_richness,Decomposers_18s_richness,Diss_Bacteria_std,Diss_Fungi_std,Diss_Protists_std,Diss_invert_std,Elevation,AnnualTemp,AnnualPrec,id.x,PA_type,PA,LC
1531,38.70364,-8.32043,Forest,6.69,338,33.77777778,0.1323759,0.245491498,0.392401326,0.491713936,0.10509745,0.976689977,5142,322,89,428,25,9,44,0.1764,0.4264,0.198,0.169,169,1.6350000000000022,674.6,289,NA,0,Woodland
1532,38.70527,-8.31967,Forest,6.44,287,30.33333333,0.10987765,0.15860280399999999,0.407439837,0.445000556,0.080190847,0.965034965,5086,276,75,328,16,10,42,0.1661,0.4991,0.2886,0.1558,169,1.6350000000000022,674.6,290,NA,0,Woodland
1533,38.7083,-8.31899,Forest,6.01,217,31.33333333,0.075215789,0.106364275,0.366009238,0.459459459,0.055070096,0.977855478,5251,319,100,384,24,12,50,0.2007,0.3707,0.3181,0.1568,169,1.6250000000000058,674,291,NA,0,Woodland
1534,37.58968,-8.07378,Forest,5.71,317,30,0.055062137,0.174553479,0.240294252,0.045712379,0.041812507,0.891608392,4258,323,65,470,17,9,54,0.1545,0.3472,0.1429,0.2381,268,1.5950000000000046,645.6,292,Not Reported,0,Woodland
1536,37.58949,-8.05996,Forest,6.2,186.5,9.888888889,0.085008802,0.09899946,0.387259126,0.150261372,0.059144734,0.965034965,5043,334,73,544,12,15,62,0.0999,0.2152,0.1221,0.1343,265,1.605000000000001,644.9000000000001,293,Not Reported,0,Woodland
1537,38.85531,-8.84724,Forest,6.23,803,25,0.031474062,0.037001254,0.337809472,0.066844622,0.133883199,0.827505828,4433,249,31,551,8,8,44,0.2893,0.3999,0.3048,0.4106,12,1.6650000000000034,656.6,294,Not Reported,0,Woodland
1538,38.84673,-8.85405,Forest,5.72,404,21.22222222,0.079670799,0.036305094,0.261543837,0.348237126,0.081481676,0.684149184,4700,247,38,501,15,2,48,0.2994,0.3507,0.227,0.3061,18,1.6650000000000034,657.6,295,Not Reported,0,Woodland
1539,38.8468,-8.85658,Forest,4.83,88.7,16.11111111,0.086907341,0.040192263,0.218048592,0.417194973,0.030471441,0.982517483,4418,236,68,308,21,4,41,0.3779,0.4685,0.3886,0.2585,18,1.6650000000000034,657.6,296,Not Reported,0,Woodland
1540,38.10917,-8.51801,Forest,5.24,284,39.77777778,0.1137725,0.238885461,0.392401326,0.050161272,0.071539085,0.956876457,4489,303,48,358,18,5,64,0.1826,0.2546,0.228,0.2698,117,1.6250000000000058,583.9,297,NA,0,Woodland
1541,38.10661,-8.51733,Shrubland,5.25,260,41.66666667,0.167294302,0.28989075,0.453712178,0.047936826,0.086417907,0.988344988,4907,274,78,412,12,10,42,0.1365,0.3009,0.219,0.2217,134,1.6250000000000058,599.2,298,NA,0,Shrubland
1542,38.10872,-8.51155,Forest,5.55,141.7,37.66666667,0.098076073,0.121984067,0.407439837,0.240351463,0.043818419,0.988344988,5018,365,69,433,23,8,56,0.207,0.2822,0.2028,0.2988,106,1.6350000000000022,578.6,299,NA,0,Woodland
1543,-33.09214,22.24269,Shrubland,7.9,1067,18.88888889,0.051014196,0.035760854,0.294921483,0.084640196,0.11541456,0.857808858,4429,164,49,443,1,0,32,0.1632,0.246,0.1546,0.2098,883,1.6650000000000034,336.6,300,NA,0,Shrubland
1544,-33.08915,22.24581,Shrubland,7.94,323,22.22222222,0.018513425,0.016890664,0.254567156,0.198086976,0.048126203,0.769230769,4770,199,45,472,3,1,45,0.1278,0.1472,0.0742,0.2712,902,1.6550000000000011,338.20000000000005,301,NA,0,Shrubland
1545,-33.16652,22.26738,Shrubland,7.95,464,20,0.016092637,0.025808481,0.240294252,0.344900456,0.044319371,0.878787879,4746,207,36,479,7,4,39,0.1626,0.145,0.0985,0.2916,752,1.7150000000000034,270.40000000000003,302,NA,0,Shrubland
1546,-32.58716,24.76612,Shrubland,6.86,176,18.88888889,0.011539463,0.052266487,0.17856104,0.325992659,0.038525671,0.8997669,5189,222,51,535,4,4,40,0.0949,0.1685,0.1049,0.3017,650,1.8350000000000022,295.90000000000003,303,Not Reported,0,Shrubland
1547,-32.59074,24.76317,Shrubland,6.12,66.7,21.11111111,0.016010938,0.024244637,0.225578777,0.486152819,0.035401674,0.934731935,5017,265,45,559,7,2,46,0.119,0.1218,0.0458,0.3017,650,1.8350000000000022,295.90000000000003,304,Not Reported,0,Shrubland
1548,-32.62215,24.68815,Shrubland,7.04,123.7,17.77777778,0.008730742,0.039549504,0.194735141,0.598487376,0.025187922,0.935897436,4962,196,49,457,2,2,41,0.1391,0.1772,0.0845,0.3291,600,1.8450000000000046,272.90000000000003,305,NA,0,Shrubland
1549,-24.15138,27.28013,Forest,6.09,406,32.77777778,0.063022851,0.148549557,0.307609723,0.74641308,0.17712287,0.629370629,4459,279,54,354,4,2,49,0.0818,0.1175,0.1673,0.1815,965,2.1650000000000036,455.1,306,NA,0,Woodland
1550,-24.14875,27.2781,Forest,6.15,201,33.77777778,0.029000295,0.043469376,0.319943047,0.905461017,0.050931665,0.674825175,4714,306,59,332,5,11,50,0.1502,0.2765,0.2022,0.4427,963,2.1650000000000036,451.70000000000005,307,NA,0,Woodland
1551,-24.14367,27.27751,Forest,5.8,315,41.88888889,0.053316738,0.024980492,0.301310918,0.837615393,0.065092042,0.127039627,4971,350,78,388,6,9,61,0.15310000000000001,0.2,0.1196,0.2001,963,2.1650000000000036,451.70000000000005,308,NA,0,Woodland
1552,-24.13912,27.28577,Forest,5.94,359,47.88888889,0.055665256,0.116140356,0.343602893,0.905461017,0.109471604,0.655011655,4734,378,85,361,9,8,67,0.1443,0.2204,0.2357,0.1948,965,2.1650000000000036,449.3,309,NA,0,Woodland
1553,-23.84714,29.69779,Grassland,5.92,100.5,21.55555556,0.021586286,0.035435344,0.247484768,0.977755533,0.039158654,0.868298368,4890,401,86,507,9,13,58,0.2189,0.2755,0.1633,0.1228,1243,1.8450000000000046,539.8000000000001,310,NA,0,Grassland
1554,-23.84849,29.69502,Grassland,6.29,101.6,21.66666667,0.022112934,0.023270330999999998,0.240294252,0.98665332,0.034141474,0.913752914,4957,380,99,414,13,15,74,0.1354,0.3043,0.2969,0.1391,1243,1.8450000000000046,539.8000000000001,311,NA,0,Grassland
1555,-23.84961,29.6927,Grassland,6.27,102.4,17.88888889,0.023138053,0.018129008,0.261543837,0.961072183,0.032080736,0.916083916,4869,353,102,481,7,9,61,0.149,0.3068,0.1614,0.1366,1243,1.8450000000000046,539.8000000000001,312,NA,0,Grassland
1556,-23.82898,29.68705,Grassland,6.07,130.9,26,0.028863966,0.029113629,0.281862784,0.941052163,0.036740321,0.904428904,4832,407,92,487,10,9,66,0.1718,0.3166,0.2023,0.1814,1224,1.8650000000000033,512.3000000000001,313,NA,0,Grassland
1557,-26.08351,26.21385,Grassland,7.01,592,17.66666667,0.059287075,0.071720455,0.343602893,0.86986987,0.094696493,0.685314685,4065,332,51,466,9,4,58,0.1884,0.2235,0.1608,0.0512,1514,1.6750000000000056,605.9,314,NA,0,Grassland
1558,-26.08095,26.21334,Grassland,6.8,266,19.22222222,0.049292978,0.065260075,0.275189404,0.751974196,0.074938813,0.885780886,4527,288,74,385,6,3,45,0.0935,0.1824,0.1689,0.2075,1515,1.6750000000000056,607.9,315,NA,0,Grassland
1559,-26.07894,26.21026,Grassland,6.22,94.2,20.55555556,0.033827676,0.05827371,0.294921483,0.677455233,0.029865057,0.843822844,4520,359,71,496,6,8,63,0.1666,0.2578,0.1437,0.151,1515,1.6750000000000056,607.9,316,NA,0,Grassland
1560,-26.07565,26.20792,Grassland,6.77,67.1,30.22222222,0.009868378,0.057776495,0.254567156,0.445000556,0.018615327,0.926573427,4180,233,36,227,4,9,46,0.2304,0.2775,0.3273,0.6599,1514,1.6750000000000056,606,317,NA,0,Grassland
1561,-23.85603,31.24022,Forest,6,327,20,0.030602401,0.044282047,0.240294252,0.66966967,0.146416677,0.891608392,3912,284,49,488,3,4,57,0.2267,0.2311,0.2235,0.2856,368,2.2750000000000057,555,318,Not Reported,0,Woodland
1562,-23.84789,31.22651,Forest,5.83,217,19.77777778,0.021329977,0.035661015,0.240294252,0.48281614899999997,0.066310555,0.87995338,4495,287,74,611,10,4,44,0.0918,0.1974,0.1039,0.2258,394,2.2650000000000032,557,319,Not Reported,0,Woodland
1563,-23.83262,31.21243,Forest,5.93,170.6,16.88888889,0.023839739,0.102887178,0.225578777,0.678567456,0.058335361,0.913752914,4770,347,88,572,10,7,62,0.1266,0.1777,0.1345,0.185,374,2.2750000000000057,558.6,320,Not Reported,0,Woodland
1564,-23.14474,29.56172,Forest,6.17,377,17.55555556,0.028558125,0.06061865,0.210399822,0.727505283,0.117057664,0.814685315,4483,327,119,559,8,5,60,0.0889,0.1351,0.1147,0.13,891,2.0350000000000024,469.40000000000003,321,Not Applicable,0,Woodland
1565,-23.14224,29.56416,Forest,6.81,246,18.77777778,0.030874969,0.049482176,0.240294252,0.905461017,0.061276236,0.741258741,4626,314,105,501,8,9,42,0.15,0.2213,0.1519,0.0897,891,2.0350000000000024,469.40000000000003,322,Not Applicable,0,Woodland
1566,-23.13721,29.56275,Forest,5.91,167.3,23,0.02742709,0.047600493,0.240294252,0.938827717,0.050758975,0.848484848,4718,302,91,417,4,3,47,0.1444,0.1839,0.1313,0.128,892,2.0450000000000044,465,323,Not Applicable,0,Woodland
1567,-23.14033,29.61382,Forest,6.17,69.9,22,0.014821527,0.030142231,0.210399822,0.978867757,0.028727395,0.777389277,4636,325,70,503,9,5,56,0.1178,0.2553,0.0895,0.1542,876,2.0450000000000044,459.8,324,Not Applicable,0,Woodland
1568,40.18425,-3.62668,Shrubland,7.48,381,51.22222222,0.079988966,0.1223882,0.417154154,0.312645979,0.073394825,0.869463869,4384,332,59,316,14,20,48,0.0907,0.2398,0.1773,0.2667,581,1.5450000000000046,410.70000000000005,325,NA,0,Shrubland
1569,40.18608,-3.62409,Shrubland,7.52,350,54.66666667,0.070273577,0.091785791,0.417154154,0.422756089,0.058008339,0.84965035,4284,327,61,334,14,10,54,0.0744,0.2277,0.2113,0.2644,593,1.5450000000000046,408.5,326,NA,0,Shrubland
1570,40.18089,-3.6148,Shrubland,7.56,413,50.55555556,0.052338766,0.078836043,0.371426561,0.491713936,0.05554806,0.844988345,4483,358,73,354,18,17,63,0.0919,0.2329,0.1166,0.1614,598,1.5350000000000024,403,327,V,1,Shrubland
1571,39.76372,-5.94283,Forest,6.35,263,48.11111111,0.135200863,0.26126755,0.397478021,0.124680236,0.113100851,0.872960373,4469,433,67,427,23,23,59,0.066,0.2126,0.1695,0.178,344,1.6150000000000033,762.7,328,Not Reported,0,Woodland
1572,39.75716,-5.93981,Forest,5.9,197.3,35.77777778,0.149886542,0.185620542,0.37677307,0.337114893,0.075293675,0.952214452,4810,399,93,416,16,11,66,0.1284,0.319,0.2319,0.1352,368,1.605000000000001,768,329,Not Reported,0,Woodland
1573,39.75359,-5.93905,Forest,5.84,223,46.66666667,0.144789881,0.283474026,0.435876293,0.270381493,0.087293438,0.882284382,4637,393,75,460,17,11,56,0.1302,0.2295,0.1747,0.1355,368,1.605000000000001,768,330,Not Reported,0,Woodland
1574,39.75214,-5.93865,Forest,5.52,93.6,37.44444444,0.083708127,0.11481878,0.337809472,0.310421533,0.039486636,0.916083916,4696,402,69,345,18,13,55,0.1918,0.2454,0.2194,0.2791,368,1.605000000000001,768,331,Not Reported,0,Woodland
1575,39.73394,-4.41092,Shrubland,6.58,171.4,16.77777778,0.029486401,0.119932304,0.313819812,0.125792459,0.047147861,0.814685315,4196,307,81,391,13,10,47,0.0053,0.1472,0.0544,0.1455,595,1.4750000000000056,497.70000000000005,332,Not Reported,0,Shrubland
1576,39.73596,-4.41244,Shrubland,6.35,150.3,14.44444444,0.028402945,0.12209984,0.319943047,0.305972639,0.050909601,0.914918415,4232,292,76,326,14,5,60,0,0.0674,0.1276,0.2078,595,1.4750000000000056,497.70000000000005,333,Not Reported,0,Shrubland
1577,39.73832,-4.41407,Shrubland,6.04,131.4,19.88888889,0.046387756,0.142865732,0.281862784,0.339339339,0.042893027,0.885780886,4056,339,71,387,14,6,59,0.0383,0.2546,0.1347,0,595,1.4750000000000056,497.70000000000005,334,Not Reported,0,Shrubland
1578,39.74101,-4.41214,Forest,6.44,465,30.11111111,0.058598204,0.125414146,0.392401326,0.232565899,0.086025259,0.931235431,4518,349,56,281,21,4,58,0.0073,0.2361,0.2083,0.2377,595,1.4750000000000056,497.70000000000005,335,Not Reported,0,Woodland
1584,41.77076,-0.59221,Shrubland,7.34,1829,62.44444444,0.128382937,0.145331387,0.407439837,0.705260816,0.040430685,0.785547786,4268,281,52,160,19,6,46,0.2067,0.1986,0.5024,0.449,508,1.4650000000000034,419.5,336,NA,0,Shrubland
1585,36.73875,-2.15989,Shrubland,6.76,344,33.11111111,0.041232578,0.140229919,0.319943047,0.382716049,0.164697971,0.730769231,4535,311,46,432,3,6,59,0.0838,0.0713,0.1438,0.1081,112,1.805000000000001,267.90000000000003,337,IV,1,Shrubland
1586,36.74239,-2.16047,Shrubland,7.48,1241,39.33333333,0.075441356,0.12285292,0.343602893,0.442776109,0.110488199,0.504662005,4417,320,71,381,8,7,51,0.1145,0.1471,0.209,0.2597,159,1.7950000000000046,271.7,338,IV,1,Shrubland
1587,36.74469,-2.16247,Grassland,7.51,732,39,0.045474085,0.096488558,0.301310918,0.775330886,0.046509643,0.926573427,4583,276,66,298,14,9,36,0.0791,0.3901,0.1636,0.3628,159,1.7950000000000046,271.7,339,IV,1,Grassland
1588,36.7463,-2.16335,Grassland,7.57,632,66.33333333,0.025488214,0.047963131,0.387259126,0.724168613,0.043518196,0.648018648,4462,344,82,382,8,7,60,0.1101,0.2413,0.1372,0.1813,159,1.7950000000000046,271.7,340,IV,1,Grassland
1589,37.61938,-3.76257,Forest,7.31,353,53.33333333,0.235486234,0.261255126,0.466544681,0.381603826,0.082514011,0.942890443,4456,318,59,332,19,5,52,0.1027,0.3104,0.3251,0.2594,1314,1.1450000000000045,717.4000000000001,341,NA,0,Woodland
1590,37.61767,-3.75703,Forest,6.93,403,58.44444444,0.328945377,0.377342453,0.517342899,0.328217106,0.115265713,0.951048951,3951,320,68,182,24,9,57,0.2106,0.4066,0.6123,0.5253,1138,1.2550000000000012,700.8000000000001,342,NA,0,Woodland
1591,37.61573,-3.75035,Forest,7.37,461,68.88888889,0.189176451,0.261464668,0.466544681,0.6329663,0.071022663,0.967365967,4427,379,96,224,25,10,68,0.1799,0.5105,0.4007,0.2595,1345,1.1150000000000033,708.7,343,NA,0,Woodland
1592,37.61469,-3.74291,Forest,6.94,304,54.88888889,0.346396289,0.506464535,0.573905728,0.614058503,0.097893158,0.958041958,1697,261,41,91,23,7,40,0.4633,0.6578,0.8278,0.626,1279,1.1650000000000034,695.3000000000001,344,NA,0,Woodland
1593,37.11645,-2.47328,Shrubland,7.68,411,21.22222222,0.037229483,0.086227603,0.225578777,0.222555889,0.094492722,0.826340326,4475,285,50,403,8,5,41,0.1319,0.1307,0.1246,0.234,694,1.6550000000000011,384.6,345,II,1,Shrubland
1594,37.11946,-2.48565,Grassland,7.28,268,22.44444444,0.049786994,0.148551867,0.261543837,0.363808253,0.059367033,0.817016317,4548,331,67,367,10,8,63,0.041,0.0709,0.0923,0.159,855,1.555000000000001,395.1,346,II,1,Grassland
1595,37.1226,-2.49928,Shrubland,7.44,409,21,0.055675062,0.12400178,0.275189404,0.740851963,0.073861422,0.81002331,4407,335,77,513,8,10,65,0.0344,0.1124,0.0577,0.0988,879,1.5450000000000046,395.20000000000005,347,II,1,Shrubland
1596,32.96496,10.06019,Shrubland,8.19,177,7,0.001971454,0.017852611,0.225578777,0.027916806,0.018373322,0.895104895,3150,226,60,591,10,4,47,0.2883,0.351,0.2162,0.287,362,2.0150000000000032,111.80000000000001,348,NA,0,Shrubland
1597,32.96282,10.06901,Shrubland,7.94,196.6,8.333333333,0.003242027,0.019753272,0.17856104,0.223668113,0.0203883,0.752913753,3658,223,66,512,8,3,48,0.2437,0.15,0.2205,0.2463,366,2.0150000000000032,112.5,349,NA,0,Shrubland
1598,32.96191,10.07502,Shrubland,8.03,164.3,12.88888889,0.003167334,0.017525836,0.210399822,0.103547992,0.024464874,0.856643357,3573,238,42,424,9,3,49,0.2447,0.2288,0.2676,0.401,374,2.0050000000000012,113.5,350,NA,0,Shrubland
1599,32.9631,10.08028,Shrubland,8.16,150.7,7.222222222,0.003410489,0.010988246,0.210399822,0.122455789,0.023704557,0.679487179,3409,175,31,477,13,1,26,0.2618,0.3789,0.2879,0.3629,374,2.0050000000000012,113.5,351,NA,0,Shrubland
1600,32.62329,11.19717,Shrubland,8.09,172.2,3.555555556,0.00344905,0.008327039,0.161852257,0.169169169,0.024231317,0.681818182,4051,145,27,254,2,1,23,0.2345,0.3543,0.3451,0.3783,114,2.0950000000000046,136.9,352,NA,0,Shrubland
1601,32.65279,11.21104,Shrubland,8.01,211,7.111111111,0.003109536,0.029102477,0.17856104,0.101323546,0.026513203,0.792540793,3783,180,47,348,6,0,34,0.2267,0.2904,0.3086,0.4043,99,2.0950000000000046,137.8,353,NA,0,Shrubland
1602,32.67423,11.23969,Shrubland,7.99,239,10.66666667,0.00669186,0.027402935,0.210399822,0.309309309,0.031338627,0.562937063,4190,232,46,501,7,4,38,0.1823,0.1962,0.08,0.4301,100,2.0950000000000046,140.1,354,Not Assigned,0,Shrubland
1603,38.20255,-109.7102,Grassland,7.9,232,8.888888889,0.006820573,0.060331479,0.17856104,0.288177066,0.021119486,0.797202797,3429,258,22,472,4,0,46,0.2172,0.1307,0.1318,0.5505,1453,1.4050000000000011,212.3,355,NA,0,Grassland
1604,38.1843,-109.70668,Shrubland,8.08,173.9,4.444444444,0.00330819,0.017520875,0.161852257,0.220331443,0.015806261,0.815850816,4131,252,49,527,9,5,45,0.1504,0.1523,0.0729,0.2258,1516,1.355000000000001,217.9,356,NA,0,Shrubland
1605,38.16517,-109.73295,Grassland,8.38,679,7.777777778,0.009288912,0.041692044,0.218048592,0.383828273,0.038963952,0,3831,205,34,389,7,2,34,0.2163,0.1553,0.1932,0.348,1527,1.355000000000001,220.4,357,II,1,Grassland
1606,36.97022,-111.60622,Shrubland,7.82,290,8.888888889,0.005357888,0.026886044,0.153289006,0.239239239,0.031752194,0.811188811,3568,234,36,477,8,2,31,0.2374,0.1112,0.1579,0.5449,1348,1.4750000000000056,180.8,358,NA,0,Shrubland
1607,36.96982,-111.6104,Shrubland,7.3,155.1,4.444444444,0.004572743,0.026907361,0.186713308,0.242575909,0.030479939,0.791375291,3740,216,24,402,10,2,43,0.1553,0.1793,0.0893,0.5492,1356,1.4750000000000056,182.70000000000002,359,V,1,Shrubland
1608,36.97043,-111.6219,Shrubland,7.19,100.6,2.222222222,0.00381733,0.039716932,0.12672097,0.268157046,0.026493895,0.630536131,3730,254,30,475,7,7,48,0.1611,0.1082,0.12,0.4367,1377,1.4550000000000012,185.3,360,V,1,Shrubland
1609,36.97692,-111.51188,Shrubland,7.48,170.9,2.222222222,0.004557359,0.02596409,0.098754617,0.389389389,0.017204471,0.691142191,3971,233,24,285,7,1,42,0.1897,0.2082,0.2188,0.3654,1210,1.5850000000000022,165.10000000000002,361,NA,0,Shrubland
1610,29.47739,-103.91078,Shrubland,7.3,505,60.22222222,0.08202976,0.1112643,0.40115315,0.138026916,0.071137428,0.815850816,4706,240,52,327,5,4,33,0.1424,0.1799,0.1811,0.2917,1304,1.8650000000000033,346.1,362,NA,0,Shrubland
1611,29.47733,-103.91343,Shrubland,7.93,196,23.11111111,0.015773042,0.049353194,0.254567156,0.054610166,0.02039058,0.932400932,996,167,92,317,8,1,33,0.8094,0.4428,0.4257,0.3068,1304,1.8650000000000033,346.1,363,NA,0,Shrubland
1612,29.47818,-103.91525,Shrubland,7.73,104.6,28.66666667,0.019275662,0.025911642,0.26841716,0.104660216,0.04513564,0.742424242,4315,265,71,520,8,1,38,0.1651,0.052,0.0557,0.2411,1304,1.8650000000000033,346.1,364,NA,0,Shrubland
1613,29.47967,-103.91946,Shrubland,7.62,187.6,24.44444444,0.032240985,0.055094392,0.261543837,0.145812479,0.045110558,0.885780886,4350,248,61,410,5,2,32,0.1734,0.1562,0.1761,0.1994,1292,1.8750000000000058,343.70000000000005,365,NA,0,Shrubland
1614,31.85045,-110.84743,Shrubland,6.02,98.8,16.55555556,0.023702912,0.026154701,0.202629643,0.658639222,0.042610385,0.883449883,4411,227,72,427,4,4,36,0.1809,0.0536,0.1916,0.181,1096,1.8950000000000045,451.90000000000003,366,NA,0,Shrubland
1615,31.84871,-110.84769,Shrubland,5.78,134.9,16.55555556,0.030305338,0.045304814,0.301310918,0.512862377,0.054448692,0.889277389,4224,230,55,460,4,2,49,0.1951,0.2101,0.1522,0.332,1113,1.8850000000000022,456.20000000000005,367,NA,0,Shrubland
1616,31.84646,-110.84751,Shrubland,6.48,320,19.55555556,0.038665707,0.061748054,0.288439448,0.661068836,0.124879747,0.923076923,4279,260,39,487,4,3,57,0.192,0.1666,0.2147,0.0819,1113,1.8850000000000022,456.20000000000005,368,NA,0,Shrubland
1617,31.83848,-110.84397,Grassland,5.32,508,19.44444444,0.025883727,0.030048405,0.190658472,0.859082383,0.190574641,0.889277389,4507,283,69,515,7,2,56,0.1354,0.1625,0.1469,0.1129,1140,1.8650000000000033,458.3,369,NA,0,Grassland
1618,31.88319,-110.89096,Shrubland,6.49,144.2,19.88888889,0.013665552,0.045850913,0.15680139,0.515291991,0.053729277,0.582750583,4583,218,40,356,4,2,38,0.0931,0.1245,0.204,0.2587,954,1.9950000000000045,409.70000000000005,370,NA,0,Shrubland
1619,31.88452,-110.88679,Shrubland,6.28,75.4,26.22222222,0.020393467,0.072617918,0.177875696,0.454551639,0.051093934,0.001165501,4844,202,58,376,6,2,35,0.0838,0.1219,0.1567,0.25,939,2.0050000000000012,403.6,371,NA,0,Shrubland
1620,31.8855,-110.8822,Shrubland,6.76,51.7,16,0.014792743,0.033803188,0.153289006,0.583321185,0.050560839,0.734265734,4814,218,61,440,5,1,39,0.0993,0.2399,0.1273,0.1115,950,1.9950000000000045,408.20000000000005,372,NA,0,Shrubland
1621,31.88529,-110.88119,Shrubland,6.59,25.2,21.66666667,0.010760395,0.018571356,0.101481336,0.401100129,0.040206487,0.702797203,4354,242,78,475,4,0,52,0.1462,0.0817,0.0401,0.2368,950,1.9950000000000045,408.20000000000005,373,NA,0,Shrubland
1622,31.7861,-110.82958000000001,Grassland,5.82,113.9,11.22222222,0.030453646,0.065049974,0.202629643,0.778905119,0.07338164,0.893939394,4044,274,42,448,10,5,49,0.1135,0.1816,0.1639,0.1805,1293,1.7550000000000012,458.20000000000005,374,NA,0,Grassland
1623,31.78614,-110.82741,Grassland,6.08,79.2,18,0.018738664,0.049548016,0.190658472,0.965985403,0.046621462,0.913752914,4519,269,73,574,6,4,64,0.1061,0.1918,0.0836,0.3817,1293,1.7550000000000012,458.20000000000005,375,NA,0,Grassland
1624,31.78635,-110.82431,Grassland,5.57,42.6,16.11111111,0.030835141,0.060883104,0.160434891,0.961126175,0.069982716,0.782051282,4483,298,58,438,5,2,53,0.1306,0.1847,0.1337,0.303,1325,1.7350000000000023,460.70000000000005,376,NA,0,Grassland
1625,32.57111,-106.813,Shrubland,7.38,99.6,10.55555556,0.004997163,0.030075058000000002,0.194735141,0.378267156,0.029742253,0.67016317,4080,211,38,242,4,0,46,0.1448,0.1764,0.4236,0.4247,1328,1.7650000000000035,258.90000000000003,377,NA,0,Shrubland
1626,32.57397,-106.8083,Grassland,7.7,113,11.11111111,0.00650584,0.030645798,0.186713308,0.52619286,0.024582086,0.909090909,4275,219,41,350,6,2,41,0.1698,0.2558,0.1802,0.3402,1323,1.7650000000000035,257.3,378,NA,0,Grassland
1627,32.5785,-106.8068,Grassland,7.74,116.8,9.888888889,0.004825789,0.011866944,0.161852257,0.487265043,0.019737205,0.918414918,4392,243,46,360,2,7,51,0.1669,0.2488,0.1832,0.3437,1323,1.7650000000000035,256.8,379,NA,0,Grassland
1628,32.60116,-106.8326,Shrubland,7.28,130.1,12.33333333,0.004799552,0.033017859,0.210399822,0.521743966,0.019220999,0.742424242,4283,250,67,443,5,4,53,0.1774,0.2492,0.1981,0.2204,1324,1.7650000000000035,259,380,NA,0,Shrubland
1629,8.42324,-65.42483,Grassland,5.46,43.2,1.777777778,0.008042319,0.016432395,0.194735141,0.94327661,0.021515574,0.984848485,3352,256,45,445,5,6,44,0.599,0.4718,0.3779,0.4998,94,2.7750000000000057,1071.8,381,NA,0,Grassland
1630,8.4272,-65.41502,Grassland,5.27,46.6,17.11111111,0.016927701,0.022025264,0.240294252,0.995551107,0.011580703,0.976689977,3618,362,48,372,5,7,73,0.5798,0.4811,0.3558,0.3803,92,2.7750000000000057,1075.4,382,NA,0,Grassland
1631,8.44993,-65.39954,Grassland,5.04,28.1,3.333333333,0.00590839,0.023875905,0.161852257,0.918807697,0.009400723,0.998834499,3445,250,28,351,3,5,43,0.6045,0.525,0.4854,0.573,107,2.7650000000000032,1073.9,383,NA,0,Grassland
